Date,Close,Position,Action,Q_Action,Holdings,Cash,Capitals,Returns
2024-03-21,515.639,1.0,0.0,0.0,516154.639,128.9586890002247,516283.59768900025,0.0033069565945526764
2024-03-22,514.661,1.0,0.0,0.0,515175.66099999996,128.9586890002247,515304.6196890002,-0.0018962020183910227
2024-03-25,513.24,1.0,0.0,0.0,513753.24,128.9586890002247,513882.1986890002,-0.002760349792436251
2024-03-26,512.291,1.0,0.0,0.0,512803.291,128.9586890002247,512932.24968900025,-0.001848573471553293
2024-03-27,516.596,1.0,0.0,0.0,517112.596,128.9586890002247,517241.55468900024,0.008401314213744212
2024-03-28,516.498,0.0,-1.0,-1.0,0.0,515592.41319500026,515592.41319500026,-0.0031883391406778098
2024-04-01,515.599,1.0,1.0,1.0,513536.60400000005,515.1993830002612,514051.8033830003,-0.0029880381723485197
2024-04-02,512.321,0.0,-1.0,-1.0,0.0,509256.10023500025,509256.10023500025,-0.009329221522887964
2024-04-03,512.884,1.0,1.0,1.0,507242.276,492.097407000314,507734.3734070003,-0.0029881366709160937
2024-04-04,506.623,0.0,-1.0,-1.0,0.0,500039.0939660003,500039.0939660003,-0.015156112810253794
2024-04-05,511.915,1.0,1.0,1.0,498093.29500000004,451.51908100029686,498544.81408100034,-0.0029883261189605492
2024-04-08,512.202,0.0,-1.0,-1.0,0.0,497328.9474430003,497328.9474430003,-0.00243883118158866
2024-04-09,512.795,1.0,1.0,1.0,495359.97,482.89753300033044,495842.8675330003,-0.0029881226854792994
2024-04-10,507.66,1.0,0.0,0.0,490399.56,482.89753300033044,490882.4575330003,-0.01000399587207905
2024-04-11,511.492,1.0,0.0,0.0,494101.272,482.89753300033044,494584.1695330003,0.007540933564021579
2024-04-12,504.431,1.0,0.0,0.0,487280.34599999996,482.89753300033044,487763.2435330003,-0.013791233970227024
2024-04-15,498.112,1.0,0.0,0.0,481176.19200000004,482.89753300033044,481659.08953300037,-0.012514583829207577
2024-04-16,497.204,0.0,-1.0,-1.0,0.0,479341.06434100034,479341.06434100034,-0.004812584756258841
2024-04-17,494.261,1.0,1.0,1.0,477456.12600000005,452.56996300036553,477908.6959630004,-0.002988202940570408
2024-04-18,493.244,1.0,0.0,0.0,476473.704,452.56996300036553,476926.2739630004,-0.0020556688093327337
2024-04-19,488.939,1.0,0.0,0.0,472315.074,452.56996300036553,472767.6439630004,-0.00871964961259951
2024-04-22,493.441,1.0,0.0,0.0,476664.006,452.56996300036553,477116.57596300036,0.00919887825559468
2024-04-23,499.296,1.0,0.0,0.0,482319.936,452.56996300036553,482772.50596300035,0.011854398453007429
2024-04-24,499.06,1.0,0.0,0.0,482091.96,452.56996300036553,482544.5299630004,-0.0004722224177725607
2024-04-25,497.164,1.0,0.0,0.0,480260.424,452.56996300036553,480712.99396300036,-0.0037955792393718707
2024-04-26,501.874,1.0,0.0,0.0,484810.28400000004,452.56996300036553,485262.8539630004,0.009464815923719838
2024-04-29,503.651,1.0,0.0,0.0,486526.86600000004,452.56996300036553,486979.4359630004,0.0035374271613439387
2024-04-30,495.672,1.0,0.0,0.0,478819.152,452.56996300036553,479271.72196300037,-0.0158275964666928
2024-05-01,494.063,1.0,0.0,0.0,477264.858,452.56996300036553,477717.4279630004,-0.003243032978523998
2024-05-02,498.684,1.0,0.0,0.0,481728.744,452.56996300036553,482181.3139630004,0.009344197508209248
2024-05-03,504.866,1.0,0.0,0.0,487700.556,452.56996300036553,488153.12596300035,0.0123849925890289
2024-05-06,510.079,1.0,0.0,0.0,492736.314,452.56996300036553,493188.8839630004,0.010315939266118143
2024-05-07,510.642,1.0,0.0,0.0,493280.172,452.56996300036553,493732.7419630004,0.0011027377495410225
2024-05-08,510.691,1.0,0.0,0.0,493327.506,452.56996300036553,493780.07596300036,9.586968004548622e-05
2024-05-09,513.633,1.0,0.0,0.0,496169.47800000006,452.56996300036553,496622.0479630004,0.005755542068921023
2024-05-10,514.295,1.0,0.0,0.0,496808.97,452.56996300036553,497261.53996300034,0.0012876834659736147
2024-05-13,514.365,1.0,0.0,0.0,496876.59,452.56996300036553,497329.1599630004,0.00013598477775917465
2024-05-14,516.724,1.0,0.0,0.0,499155.384,452.56996300036553,499607.9539630004,0.004582063919536769
2024-05-15,523.123,1.0,0.0,0.0,505336.818,452.56996300036553,505789.3879630004,0.012372569233470987
2024-05-16,522.047,1.0,0.0,0.0,504297.402,452.56996300036553,504749.97196300037,-0.0020550371849163075
2024-05-17,522.798,1.0,0.0,0.0,505022.868,452.56996300036553,505475.4379630004,0.0014372779401624091
2024-05-20,523.4,1.0,0.0,0.0,505604.39999999997,452.56996300036553,506056.96996300033,0.0011504653961890727
2024-05-21,524.683,1.0,0.0,0.0,506843.778,452.56996300036553,507296.34796300036,0.0024490878963501707
2024-05-22,523.172,1.0,0.0,0.0,505384.152,452.56996300036553,505836.72196300037,-0.002877264947522246
2024-05-23,519.351,1.0,0.0,0.0,501693.066,452.56996300036553,502145.63596300036,-0.0072969909849091505
2024-05-24,522.788,1.0,0.0,0.0,505013.208,452.56996300036553,505465.77796300035,0.006611910494119341
2024-05-28,523.153,1.0,0.0,0.0,505365.798,452.56996300036553,505818.3679630004,0.0006975546424150497
2024-05-29,519.49,1.0,0.0,0.0,501827.34,452.56996300036553,502279.9099630004,-0.006995511084838294
2024-05-30,516.042,0.0,-1.0,-1.0,0.0,497453.6522470004,497453.6522470004,-0.009608701483512415
2024-05-31,520.743,0.0,0.0,0.0,0.0,497453.6522470004,497453.6522470004,0.0
2024-06-03,521.169,1.0,1.0,1.0,495631.719,335.03809000051115,495966.7570900005,-0.002989012444242034
2024-06-04,521.751,0.0,-1.0,-1.0,0.0,495031.6834870005,495031.6834870005,-0.0018853553985883071
2024-06-05,527.952,1.0,1.0,1.0,493107.168,445.19398300058674,493552.3619830006,-0.002988337016288738
2024-06-06,527.942,1.0,0.0,0.0,493097.828,445.19398300058674,493543.02198300057,-1.8924030598292038e-05
2024-06-07,527.3,1.0,0.0,0.0,492498.19999999995,445.19398300058674,492943.39398300054,-0.0012149457560777335
2024-06-10,528.929,1.0,0.0,0.0,494019.686,445.19398300058674,494464.8799830006,0.003086532893171306
2024-06-11,530.203,1.0,0.0,0.0,495209.60199999996,445.19398300058674,495654.79598300054,0.0024064722251676946
2024-06-12,534.557,1.0,0.0,0.0,499276.238,445.19398300058674,499721.4319830006,0.008204573087878544
2024-06-13,535.634,1.0,0.0,0.0,500282.156,445.19398300058674,500727.3499830006,0.0020129574911532397
2024-06-14,535.96,1.0,0.0,0.0,500586.64,445.19398300058674,501031.8339830006,0.00060808342106804
2024-06-17,540.226,1.0,0.0,0.0,504571.084,445.19398300058674,505016.27798300056,0.007952476728524891
2024-06-18,541.598,1.0,0.0,0.0,505852.53199999995,445.19398300058674,506297.72598300054,0.0025374390012099964
2024-06-20,540.127,1.0,0.0,0.0,504478.61799999996,445.19398300058674,504923.81198300055,-0.0027136483722743805
2024-06-21,539.403,1.0,0.0,0.0,503802.402,445.19398300058674,504247.5959830006,-0.0013392436323100625
2024-06-24,537.649,1.0,0.0,0.0,502164.166,445.19398300058674,502609.3599830006,-0.0032488722069290822
2024-06-25,539.719,1.0,0.0,0.0,504097.54600000003,445.19398300058674,504542.7399830006,0.003846685227002927
2024-06-26,540.393,1.0,0.0,0.0,504727.06200000003,445.19398300058674,505172.2559830006,0.0012476960822411464
2024-06-27,541.245,1.0,0.0,0.0,505522.83,445.19398300058674,505968.0239830006,0.0015752409016435772
2024-06-28,539.115,1.0,0.0,0.0,503533.41000000003,445.19398300058674,503978.6039830006,-0.00393190855093804
2024-07-01,540.225,1.0,0.0,0.0,504570.15,445.19398300058674,505015.3439830006,0.0020571111388589035
2024-07-02,543.86,1.0,0.0,0.0,507965.24,445.19398300058674,508410.4339830006,0.006722746230289292
2024-07-03,546.287,1.0,0.0,0.0,510232.058,445.19398300058674,510677.2519830006,0.004458637841558977
2024-07-05,549.438,0.0,-1.0,-1.0,0.0,512080.76070700056,512080.76070700056,0.002748328261245276
2024-07-08,550.072,1.0,1.0,1.0,510466.816,82.54425900062779,510549.3602590006,-0.0029905447841579234
2024-07-09,550.607,1.0,0.0,0.0,510963.296,82.54425900062779,511045.8402590006,0.0009724427031856785
2024-07-10,556.055,1.0,0.0,0.0,516019.04,82.54425900062779,516101.5842590006,0.009892936409457377
2024-07-11,551.26,1.0,0.0,0.0,511569.27999999997,82.54425900062779,511651.8242590006,-0.008621868515262957
2024-07-12,554.738,1.0,0.0,0.0,514796.86400000006,82.54425900062779,514879.4082590007,0.00630816474596653
2024-07-15,556.263,1.0,0.0,0.0,516212.064,82.54425900062779,516294.60825900064,0.002748604774825376
2024-07-16,559.561,1.0,0.0,0.0,519272.608,82.54425900062779,519355.15225900064,0.005927902308181115
2024-07-17,551.716,1.0,0.0,0.0,511992.44800000003,82.54425900062779,512074.99225900066,-0.01401769091600228
2024-07-18,547.476,1.0,0.0,0.0,508057.728,82.54425900062779,508140.27225900063,-0.007683874548612797
2024-07-19,543.841,0.0,-1.0,-1.0,0.0,503252.93891500065,503252.93891500065,-0.00961807912266575
2024-07-22,549.448,0.0,0.0,0.0,0.0,503252.93891500065,503252.93891500065,0.0
2024-07-23,548.586,0.0,0.0,0.0,0.0,503252.93891500065,503252.93891500065,0.0
2024-07-24,536.153,1.0,1.0,1.0,501303.055,445.97475000069244,501749.0297500007,-0.0029883763187600002
2024-07-25,533.36,1.0,0.0,0.0,498691.60000000003,445.97475000069244,499137.5747500007,-0.005204703636997824
2024-07-26,539.334,1.0,0.0,0.0,504277.2899999999,445.97475000069244,504723.2647500006,0.011190682253880703
2024-07-29,539.651,1.0,0.0,0.0,504573.68499999994,445.97475000069244,505019.65975000063,0.0005872425954980081
2024-07-30,536.916,1.0,0.0,0.0,502016.4600000001,445.97475000069244,502462.4347500008,-0.00506361475366278
2024-07-31,545.643,1.0,0.0,0.0,510176.205,445.97475000069244,510622.1797500007,0.016239512520094767
2024-08-01,537.917,1.0,0.0,0.0,502952.395,445.97475000069244,503398.3697500007,-0.014147074464209049
2024-08-02,527.901,1.0,0.0,0.0,493587.43499999994,445.97475000069244,494033.40975000063,-0.018603477012948882
2024-08-05,512.527,1.0,0.0,0.0,479212.74500000005,445.97475000069244,479658.71975000075,-0.029096594919104796
2024-08-06,517.252,1.0,0.0,0.0,483630.61999999994,445.97475000069244,484076.59475000063,0.009210454888222381
2024-08-07,513.795,1.0,0.0,0.0,480398.32499999995,445.97475000069244,480844.29975000065,-0.0066772387573691494
2024-08-08,525.673,1.0,0.0,0.0,491504.255,445.97475000069244,491950.2297500007,0.023096727996514087
2024-08-09,527.991,1.0,0.0,0.0,493671.58499999996,445.97475000069244,494117.55975000066,0.004405587941490244
2024-08-12,528.268,1.0,0.0,0.0,493930.58,445.97475000069244,494376.5547500007,0.0005241566402357617
2024-08-13,536.956,1.0,0.0,0.0,502053.86000000004,445.97475000069244,502499.83475000074,0.016431361726099363
2024-08-14,538.65,1.0,0.0,0.0,503637.75,445.97475000069244,504083.7247500007,0.003152020937057539
2024-08-15,547.882,1.0,0.0,0.0,512269.6699999999,445.97475000069244,512715.6447500006,0.017123980751969147
2024-08-16,549.111,1.0,0.0,0.0,513418.785,445.97475000069244,513864.75975000067,0.002241232565782844
2024-08-19,554.361,1.0,0.0,0.0,518327.535,445.97475000069244,518773.50975000067,0.009552610695444743
2024-08-20,553.46,1.0,0.0,0.0,517485.10000000003,445.97475000069244,517931.0747500007,-0.0016238974893030154
2024-08-21,555.362,1.0,0.0,0.0,519263.47,445.97475000069244,519709.44475000066,0.0034336035945677435
2024-08-22,551.003,1.0,0.0,0.0,515187.80500000005,445.97475000069244,515633.77975000074,-0.007842199215679956
2024-08-23,556.858,1.0,0.0,0.0,520662.2299999999,445.97475000069244,521108.2047500006,0.010616885888767965
2024-08-26,555.53,1.0,0.0,0.0,519420.55,445.97475000069244,519866.5247500007,-0.0023827680867078756
2024-08-27,556.293,1.0,0.0,0.0,520133.955,445.97475000069244,520579.9297500007,0.0013722849347591638
2024-08-28,553.063,1.0,0.0,0.0,517113.90499999997,445.97475000069244,517559.87975000066,-0.005801318543821641
2024-08-29,553.113,1.0,0.0,0.0,517160.655,445.97475000069244,517606.6297500007,9.032771246225669e-05
2024-08-30,558.393,1.0,0.0,0.0,522097.455,445.97475000069244,522543.4297500007,0.009537744913322339
2024-09-03,546.901,1.0,0.0,0.0,511352.43499999994,445.97475000069244,511798.40975000063,-0.02056292240654675
2024-09-04,545.783,1.0,0.0,0.0,510307.10500000004,445.97475000069244,510753.07975000073,-0.002042464337688182
2024-09-05,544.455,0.0,-1.0,-1.0,0.0,507984.20347500074,507984.20347500074,-0.005421164129554098
2024-09-06,535.291,0.0,0.0,0.0,0.0,507984.20347500074,507984.20347500074,0.0
2024-09-09,541.285,1.0,1.0,1.0,506101.475,364.42405000084545,506465.8990500008,-0.00298888117900824
2024-09-10,543.642,1.0,0.0,0.0,508305.2700000001,364.42405000084545,508669.6940500009,0.004351319613292524
2024-09-11,549.219,1.0,0.0,0.0,513519.7650000001,364.42405000084545,513884.1890500009,0.010251239775034492
2024-09-12,553.846,1.0,0.0,0.0,517846.01,364.42405000084545,518210.43405000085,0.008418715913400078
2024-09-13,556.739,1.0,0.0,0.0,520550.965,364.42405000084545,520915.3890500009,0.005219800340297706
2024-09-16,557.56,1.0,0.0,0.0,521318.6,364.42405000084545,521683.0240500008,0.0014736270345168637
2024-09-17,557.789,1.0,0.0,0.0,521532.71499999997,364.42405000084545,521897.1390500008,0.0004104312199728945
2024-09-18,556.135,1.0,0.0,0.0,519986.225,364.42405000084545,520350.6490500008,-0.002963208426118289
2024-09-19,565.624,1.0,0.0,0.0,528858.4400000001,364.42405000084545,529222.8640500009,0.017050454373791983
2024-09-20,564.646,1.0,0.0,0.0,527944.01,364.42405000084545,528308.4340500009,-0.0017278731931613144
2024-09-23,566.058,1.0,0.0,0.0,529264.23,364.42405000084545,529628.6540500008,0.0024989568875120817
2024-09-24,567.677,1.0,0.0,0.0,530777.995,364.42405000084545,531142.4190500008,0.0028581629570538745
2024-09-25,566.425,1.0,0.0,0.0,529607.375,364.42405000084545,529971.7990500008,-0.0022039663148986696
2024-09-26,568.671,1.0,0.0,0.0,531707.385,364.42405000084545,532071.8090500009,0.0039624938605495146
2024-09-27,567.846,1.0,0.0,0.0,530936.01,364.42405000084545,531300.4340500009,-0.001449757320120508
2024-09-30,570.121,1.0,0.0,0.0,533063.135,364.42405000084545,533427.5590500009,0.004003619917614853
2024-10-01,565.014,1.0,0.0,0.0,528288.09,364.42405000084545,528652.5140500008,-0.008951627862092616
2024-10-02,565.252,0.0,-1.0,-1.0,0.0,527289.5121900009,527289.5121900009,-0.002578256650210587
2024-10-03,564.219,0.0,0.0,0.0,0.0,527289.5121900009,527289.5121900009,0.0
2024-10-04,569.346,1.0,1.0,1.0,525506.358,206.6351160008926,525712.9931160009,-0.00298985479049672
2024-10-07,564.199,0.0,-1.0,-1.0,0.0,519400.04508500086,519400.04508500086,-0.012008354584470117
2024-10-08,569.535,1.0,1.0,1.0,517707.31499999994,139.60814000095706,517846.9231400009,-0.002990222969167804
2024-10-09,573.479,1.0,0.0,0.0,521292.411,139.60814000095706,521432.019140001,0.006923080624408461
2024-10-10,572.476,1.0,0.0,0.0,520380.684,139.60814000095706,520520.29214000097,-0.0017485059730388765
2024-10-11,575.904,1.0,0.0,0.0,523496.736,139.60814000095706,523636.34414000093,0.005986417911180805
2024-10-14,580.614,1.0,0.0,0.0,527778.126,139.60814000095706,527917.734140001,0.00817626592942408
2024-10-15,576.103,1.0,0.0,0.0,523677.627,139.60814000095706,523817.23514000094,-0.007767306788206206
2024-10-16,578.607,1.0,0.0,0.0,525953.7629999999,139.60814000095706,526093.3711400009,0.004345286575749262
2024-10-17,578.657,1.0,0.0,0.0,525999.213,139.60814000095706,526138.821140001,8.639150860537066e-05
2024-10-18,580.883,1.0,0.0,0.0,528022.647,139.60814000095706,528162.255140001,0.0038458177171108044
2024-10-21,579.929,1.0,0.0,0.0,527155.461,139.60814000095706,527295.069140001,-0.0016418931712000517
2024-10-22,579.621,1.0,0.0,0.0,526875.489,139.60814000095706,527015.0971400009,-0.0005309588812516135
2024-10-23,574.325,1.0,0.0,0.0,522061.42500000005,139.60814000095706,522201.033140001,-0.009134584618400499
2024-10-24,575.566,1.0,0.0,0.0,523189.494,139.60814000095706,523329.10214000096,0.002160219778227682
2024-10-25,575.368,0.0,-1.0,-1.0,0.0,521580.091604001,521580.091604001,-0.0033420853700814497
2024-10-28,577.146,1.0,1.0,1.0,520008.546,11.51996600109851,520020.0659660011,-0.002990960857425423
2024-10-29,578.081,0.0,-1.0,-1.0,0.0,519299.94802300114,519299.94802300114,-0.001384788761299479
2024-10-30,576.332,1.0,1.0,1.0,517546.136,201.17361500120023,517747.3096150012,-0.0029898682137575916
2024-10-31,565.034,1.0,0.0,0.0,507400.532,201.17361500120023,507601.7056150012,-0.019595667252321022
2024-11-01,567.419,1.0,0.0,0.0,509542.262,201.17361500120023,509743.4356150012,0.004219312063589501
2024-11-04,566.196,1.0,0.0,0.0,508444.00800000003,201.17361500120023,508645.18161500123,-0.0021545230860597997
2024-11-05,573.043,1.0,0.0,0.0,514592.614,201.17361500120023,514793.7876150012,0.012088202586481816
2024-11-06,587.292,1.0,0.0,0.0,527388.216,201.17361500120023,527589.3896150012,0.024855781689365298
2024-11-07,591.833,1.0,0.0,0.0,531466.034,201.17361500120023,531667.2076150011,0.007729150889436356
2024-11-08,594.396,1.0,0.0,0.0,533767.608,201.17361500120023,533968.7816150011,0.004328974905796095
2024-11-11,594.963,1.0,0.0,0.0,534276.774,201.17361500120023,534477.9476150011,0.0009535501278932146
2024-11-12,593.114,1.0,0.0,0.0,532616.372,201.17361500120023,532817.5456150011,-0.0031065865437651962
2024-11-13,593.402,1.0,0.0,0.0,532874.996,201.17361500120023,533076.1696150012,0.00048538942106636875
2024-11-14,589.587,1.0,0.0,0.0,529449.126,201.17361500120023,529650.2996150013,-0.006426605043091898
2024-11-15,582.036,0.0,-1.0,-1.0,0.0,521301.4966310011,521301.4966310011,-0.015762858984633567
2024-11-18,584.42,0.0,0.0,0.0,0.0,521301.4966310011,521301.4966310011,0.0
2024-11-19,586.556,0.0,0.0,0.0,0.0,521301.4966310011,521301.4966310011,0.0
2024-11-20,586.755,0.0,0.0,0.0,0.0,521301.4966310011,521301.4966310011,0.0
2024-11-21,589.905,1.0,1.0,1.0,519706.305,36.07271600118838,519742.3777160012,-0.0029908199479111606
2024-11-22,591.733,1.0,0.0,0.0,521316.7729999999,36.07271600118838,521352.8457160011,0.003098588972246421
2024-11-25,593.74,1.0,0.0,0.0,523084.94,36.07271600118838,523121.0127160012,0.0033914977438585913
2024-11-26,596.841,1.0,0.0,0.0,525816.921,36.07271600118838,525852.9937160012,0.005222464656534729
2024-11-27,595.033,1.0,0.0,0.0,524224.07300000003,36.07271600118838,524260.1457160012,-0.003029074701550893
2024-11-29,598.728,1.0,0.0,0.0,527479.3679999999,36.07271600118838,527515.4407160011,0.006209312354945448
2024-12-02,599.802,1.0,0.0,0.0,528425.562,36.07271600118838,528461.6347160012,0.0017936801977129942
2024-12-03,600.08,1.0,0.0,0.0,528670.48,36.07271600118838,528706.5527160012,0.00046345464629909695
2024-12-04,603.806,1.0,0.0,0.0,531953.086,36.07271600118838,531989.1587160012,0.006208748469518792
2024-12-05,602.812,1.0,0.0,0.0,531077.372,36.07271600118838,531113.4447160012,-0.0016461124924305652
2024-12-06,603.956,1.0,0.0,0.0,532085.236,36.07271600118838,532121.3087160012,0.0018976435449473289
2024-12-09,600.845,1.0,0.0,0.0,529344.4450000001,36.07271600118838,529380.5177160013,-0.005150688301908912
2024-12-10,598.977,1.0,0.0,0.0,527698.737,36.07271600118838,527734.8097160012,-0.003108743040073454
2024-12-11,603.608,1.0,0.0,0.0,531778.6479999999,36.07271600118838,531814.7207160011,0.007730987088374093
2024-12-12,600.497,0.0,-1.0,-1.0,0.0,527486.8161450011,527486.8161450011,-0.008137993181484726
2024-12-13,600.378,1.0,1.0,1.0,525330.75,580.0738950012019,525910.8238950012,-0.0029877377059726712
2024-12-16,602.942,1.0,0.0,0.0,527574.25,580.0738950012019,528154.3238950012,0.004265932355953787
2024-12-17,600.457,1.0,0.0,0.0,525399.875,580.0738950012019,525979.9488950012,-0.0041169311726249784
2024-12-18,582.562,1.0,0.0,0.0,509741.75,580.0738950012019,510321.8238950012,-0.029769433289035425
2024-12-19,582.383,1.0,0.0,0.0,509585.12500000006,580.0738950012019,510165.19889500126,-0.0003069141719327438
2024-12-20,589.378,1.0,0.0,0.0,515705.75000000006,580.0738950012019,516285.82389500126,0.011997339319218647
2024-12-23,592.907,1.0,0.0,0.0,518793.62500000006,580.0738950012019,519373.69889500126,0.005980940899566499
2024-12-24,599.497,1.0,0.0,0.0,524559.875,580.0738950012019,525139.9488950012,0.01110231421473206
2024-12-26,599.537,1.0,0.0,0.0,524594.875,580.0738950012019,525174.9488950012,6.664890011443037e-05
2024-12-27,593.226,1.0,0.0,0.0,519072.75,580.0738950012019,519652.8238950012,-0.010514829413738934
2024-12-30,586.456,1.0,0.0,0.0,513149.0,580.0738950012019,513729.0738950012,-0.011399437716125886
2024-12-31,584.323,1.0,0.0,0.0,511282.625,580.0738950012019,511862.6988950012,-0.0036329946947512262
2025-01-02,582.887,1.0,0.0,0.0,510026.12499999994,580.0738950012019,510606.19889500114,-0.002454759846170789
2025-01-03,590.175,1.0,0.0,0.0,516403.12499999994,580.0738950012019,516983.19889500114,0.012489076736240992
2025-01-06,593.575,1.0,0.0,0.0,519378.12500000006,580.0738950012019,519958.19889500126,0.0057545390379394835
2025-01-07,586.865,1.0,0.0,0.0,513506.875,580.0738950012019,514086.9488950012,-0.011291773093447614
2025-01-08,587.723,1.0,0.0,0.0,514257.62499999994,580.0738950012019,514837.69889500114,0.0014603560771453807
2025-01-10,578.749,1.0,0.0,0.0,506405.375,580.0738950012019,506985.4488950012,-0.015251893979118598
2025-01-13,579.647,1.0,0.0,0.0,507191.12500000006,580.0738950012019,507771.19889500126,0.0015498472425838601
